city,date,rate
Narsinghpur,2020-12-06,92.35
Narsinghpur,2020-12-07,92.66
Narsinghpur,2020-12-08,92.66
Narsinghpur,2020-12-09,92.66
Narsinghpur,2020-12-10,92.66
Narsinghpur,2020-12-11,92.66
Narsinghpur,2020-12-12,92.66
Narsinghpur,2020-12-13,92.66
Narsinghpur,2020-12-14,92.66
Narsinghpur,2020-12-15,92.66
Narsinghpur,2020-12-16,92.66
Narsinghpur,2020-12-17,92.66
Narsinghpur,2020-12-18,92.66
Narsinghpur,2020-12-19,92.66
Narsinghpur,2020-12-20,92.66
Narsinghpur,2020-12-21,92.66
Narsinghpur,2020-12-22,92.66
Narsinghpur,2020-12-23,92.66
Narsinghpur,2020-12-24,92.66
Narsinghpur,2020-12-25,92.66
Narsinghpur,2020-12-26,92.66
Narsinghpur,2020-12-27,92.66
Narsinghpur,2020-12-28,92.66
Narsinghpur,2020-12-29,92.66
Narsinghpur,2020-12-30,92.66
Narsinghpur,2020-12-31,92.66
Narsinghpur,2021-01-01,92.66
Narsinghpur,2021-01-02,92.66
Narsinghpur,2021-01-03,92.66
Narsinghpur,2021-01-04,92.66
Narsinghpur,2021-01-05,92.66
Narsinghpur,2021-01-06,92.95
Narsinghpur,2021-01-07,93.21
Narsinghpur,2021-01-08,93.21
Narsinghpur,2021-01-09,93.21
Narsinghpur,2021-01-10,93.21
Narsinghpur,2021-01-11,93.21
Narsinghpur,2021-01-12,93.21
Narsinghpur,2021-01-13,93.47
Narsinghpur,2021-01-14,93.72
Narsinghpur,2021-01-15,93.72
Narsinghpur,2021-01-16,93.72
Narsinghpur,2021-01-17,93.72
Narsinghpur,2021-01-18,93.98
Narsinghpur,2021-01-19,94.24
Narsinghpur,2021-01-20,94.24
Narsinghpur,2021-01-21,94.24
Narsinghpur,2021-01-22,94.5
Narsinghpur,2021-01-23,94.76
Narsinghpur,2021-01-24,94.76
Narsinghpur,2021-01-25,94.76
Narsinghpur,2021-01-26,95.12
Narsinghpur,2021-01-27,95.38
Narsinghpur,2021-01-28,95.38
Narsinghpur,2021-01-29,95.38
Narsinghpur,2021-01-30,95.38
Narsinghpur,2021-01-31,95.38
Narsinghpur,2021-02-01,95.38
Narsinghpur,2021-02-02,95.38
Narsinghpur,2021-02-03,95.38
Narsinghpur,2021-02-04,95.62
Narsinghpur,2021-02-05,95.93
Narsinghpur,2021-02-06,95.93
Narsinghpur,2021-02-07,95.93
Narsinghpur,2021-02-08,95.93
Narsinghpur,2021-02-09,96.29
Narsinghpur,2021-02-10,96.6
Narsinghpur,2021-02-11,96.86
Narsinghpur,2021-02-12,97.16
Narsinghpur,2021-02-13,97.47
Narsinghpur,2021-02-14,97.77
Narsinghpur,2021-02-15,98.04
Narsinghpur,2021-02-16,98.35
Narsinghpur,2021-02-17,98.6
Narsinghpur,2021-02-18,98.96
Narsinghpur,2021-02-19,99.28
Narsinghpur,2021-02-20,99.68
Narsinghpur,2021-02-21,99.68
Narsinghpur,2021-02-22,99.68
Narsinghpur,2021-02-23,100.04
Narsinghpur,2021-02-24,100.04
Narsinghpur,2021-02-25,100.04
Narsinghpur,2021-02-26,100.04
Narsinghpur,2021-02-27,100.29
Narsinghpur,2021-02-28,100.29
Narsinghpur,2021-03-01,100.29
Narsinghpur,2021-03-02,100.29
Narsinghpur,2021-03-03,100.29
Morena,2018-01-01,74.82
Morena,2018-01-02,75.25
Morena,2018-01-05,74.97
Morena,2018-01-08,75.41
Morena,2018-01-09,75.46
Morena,2018-01-10,75.53
Morena,2018-01-11,75.57
Morena,2018-01-12,75.63
Morena,2018-01-15,76.07
Morena,2018-01-16,76.16
Morena,2018-01-17,76.28
Morena,2018-01-18,76.45
Morena,2018-01-19,76.6
Morena,2018-01-22,77.13
Morena,2018-01-23,77.28
Morena,2018-01-24,77.33
Morena,2018-01-25,77.39
Morena,2018-01-29,78.53
Morena,2018-01-30,78.61
Morena,2018-02-01,78.74
Morena,2018-02-02,78.8
Morena,2018-02-05,79.01
Morena,2018-02-06,79.08
Morena,2018-02-08,79.07
Morena,2018-02-09,79.05
Morena,2018-02-12,78.7
Morena,2018-02-13,78.63
Morena,2018-02-15,78.48
Morena,2018-02-16,78.21
Morena,2018-02-19,77.59
Morena,2018-02-20,77.4
Morena,2018-02-21,77.39
Morena,2018-02-22,77.37
Morena,2018-02-23,77.28
Morena,2018-02-26,77.2
Morena,2018-02-27,77.18
Morena,2018-03-01,77.31
Morena,2018-03-02,77.49
Morena,2018-03-05,78.07
Morena,2018-03-06,78.15
Morena,2018-03-09,78.19
Morena,2018-03-12,78.21
Morena,2018-03-13,78.23
Morena,2018-03-15,78.21
Morena,2018-03-16,78.12
Morena,2018-03-19,77.86
Morena,2018-03-20,77.83
Morena,2018-03-22,77.9
Morena,2018-03-23,77.88
Morena,2018-03-26,78.28
Morena,2018-03-27,78.39
Morena,2018-03-29,78.57
Morena,2018-03-30,78.81
Morena,2018-04-02,79.31
Morena,2018-04-03,79.45
Morena,2018-04-05,79.48
Morena,2018-04-09,79.49
Morena,2018-04-10,79.48
Morena,2018-04-12,79.44
Morena,2018-04-13,79.41
Morena,2018-04-16,79.52
Morena,2018-04-19,79.57
Morena,2018-04-20,79.58
Morena,2018-04-23,80.01
Morena,2018-04-24,80.14
Morena,2018-05-14,80.32
Morena,2018-05-15,80.47
Morena,2018-05-16,80.62
Morena,2018-05-17,80.84
Morena,2018-05-18,80.32
Morena,2018-05-21,82.12
Morena,2018-05-22,82.42
Morena,2018-05-23,82.73
Morena,2018-05-24,83.03
Morena,2018-05-25,83.4
Morena,2018-05-26,83.54
Morena,2018-05-27,83.7
Morena,2018-05-28,83.85
Morena,2018-05-29,84.01
Morena,2018-05-31,83.93
Morena,2018-06-01,83.87
Morena,2018-06-02,83.78
Morena,2018-06-03,83.69
Morena,2018-06-04,83.53
Morena,2018-06-05,83.4
Morena,2018-06-06,83.29
Morena,2018-06-07,83.2
Morena,2018-06-08,82.98
Morena,2018-06-09,82.58
Morena,2018-06-10,82.33
Morena,2018-06-11,82.13
Morena,2018-06-12,81.98
Morena,2018-06-15,81.89
Morena,2018-06-19,81.81
Morena,2018-06-21,81.7
Morena,2018-06-22,81.56
Morena,2018-06-23,81.47
Morena,2018-06-24,81.32
Morena,2018-06-25,81.22
Morena,2018-06-26,81.08
Morena,2018-07-05,81.24
Morena,2018-07-06,81.38
Morena,2018-07-09,81.9
Morena,2018-07-10,82.08
Morena,2018-07-12,82.14
Morena,2018-07-13,82.31
Morena,2018-07-16,82.42
Morena,2018-07-20,82.26
Morena,2018-07-23,81.93
Morena,2018-07-24,81.86
Morena,2018-07-30,81.88
Morena,2018-07-31,81.94
Morena,2018-08-02,82.07
Morena,2018-08-03,82.14
Morena,2018-08-06,82.62
Morena,2018-08-07,82.71
Morena,2018-08-13,82.79
Morena,2018-08-16,82.84
Morena,2018-08-20,83.15
Morena,2018-08-21,83.24
Morena,2018-08-24,83.33
Morena,2018-08-25,77.06
Morena,2018-08-26,77.15
Morena,2018-08-27,83.58
Morena,2018-08-28,83.72
Morena,2018-08-29,83.85
Morena,2018-08-30,83.97
Morena,2018-08-31,84.2
Morena,2018-09-03,84.88
Morena,2018-09-04,85.04
Morena,2018-09-06,85.25
Morena,2018-09-07,85.74
Morena,2018-09-10,86.49
Morena,2018-09-11,86.63
Morena,2018-09-13,86.76
Morena,2018-09-14,87.05
Morena,2018-09-15,87.41
Morena,2018-09-16,87.69
Morena,2018-09-17,87.84
Morena,2018-09-18,87.95
Morena,2018-09-20,88.01
Morena,2018-09-21,88.11
Morena,2018-09-23,88.39
Morena,2018-09-24,88.5
Morena,2018-09-25,88.64
Morena,2018-09-27,88.79
Morena,2018-09-28,89.01
Morena,2018-09-30,89.28
Morena,2018-10-01,89.52
Morena,2018-10-02,89.63
Morena,2018-10-04,89.76
Morena,2018-10-05,84.67
Morena,2018-10-06,84.85
Morena,2018-10-07,84.99
Morena,2018-10-08,85.21
Morena,2018-10-09,85.44
Morena,2018-10-11,85.54
Morena,2018-10-12,85.66
Morena,2018-10-13,85.85
Morena,2018-10-14,85.91
Morena,2018-10-16,86.02
Morena,2018-10-18,85.81
Morena,2018-10-19,85.56
Morena,2018-10-20,85.17
Morena,2018-10-22,84.61
Morena,2018-10-23,84.5
Morena,2018-10-24,84.41
Morena,2018-10-25,84.26
Morena,2018-10-26,84.0
Morena,2018-10-29,82.88
Morena,2018-10-30,82.68
Morena,2018-11-01,82.5
Morena,2018-11-02,82.32
Morena,2018-11-05,81.72
Morena,2018-11-06,81.58
Morena,2018-11-12,80.7
Morena,2018-11-13,80.57
Morena,2018-11-15,80.42
Morena,2018-11-16,80.23
Morena,2018-11-19,79.64
Morena,2018-11-20,79.5
Morena,2018-11-22,79.08
Morena,2018-11-23,78.67
Morena,2018-11-26,77.57
Morena,2018-11-27,77.15
Morena,2018-11-28,76.64
Morena,2018-11-29,76.3
Morena,2018-11-30,75.93
Morena,2018-12-01,75.57
Morena,2018-12-02,75.25
Morena,2018-12-03,74.93
Morena,2018-12-04,74.71
Morena,2018-12-06,74.31
Morena,2018-12-07,73.9
Morena,2018-12-10,73.28
Morena,2018-12-11,73.12
Morena,2018-12-13,73.21
Morena,2018-12-17,73.45
Morena,2018-12-18,73.55
Morena,2018-12-21,73.38
Morena,2018-12-24,72.77
Morena,2018-12-25,72.7
Morena,2018-12-27,72.65
Morena,2018-12-28,72.45
Morena,2018-12-31,71.73
Morena,2019-01-02,71.63
Morena,2019-01-04,71.41
Morena,2019-01-07,71.48
Morena,2019-01-10,71.86
Morena,2019-01-11,72.06
Morena,2019-01-14,73.14
Morena,2019-01-16,73.34
Morena,2019-01-17,73.48
Morena,2019-01-18,73.56
Morena,2019-01-21,74.16
Morena,2019-01-22,74.3
Morena,2019-01-29,74.21
Morena,2019-01-31,74.11
Morena,2019-02-01,73.87
Morena,2019-02-05,73.36
Morena,2019-02-08,73.3
Morena,2019-02-11,73.25
Morena,2019-02-14,73.31
Morena,2019-02-15,73.38
Morena,2019-02-18,73.84
Morena,2019-02-19,73.93
Morena,2019-02-22,74.23
Morena,2019-02-25,74.51
Morena,2019-02-26,74.6
Morena,2019-02-28,74.67
Morena,2019-03-01,74.78
Morena,2019-03-04,75.14
Morena,2019-03-05,75.21
Morena,2019-03-08,75.22
Morena,2019-03-11,75.44
Morena,2019-03-12,75.39
Morena,2019-03-14,75.45
Morena,2019-03-15,75.54
Morena,2019-03-18,75.77
Morena,2019-03-21,75.7
Morena,2019-03-22,75.75
Morena,2019-03-23,75.8
Morena,2019-03-24,75.85
Morena,2019-03-28,75.8
Morena,2019-03-29,75.81
Morena,2019-04-01,75.88
Morena,2019-04-05,75.93
Morena,2019-04-08,75.87
Morena,2019-04-09,75.82
Morena,2019-04-12,75.88
Morena,2019-04-15,76.01
Morena,2019-04-16,75.95
Morena,2019-04-20,76.03
Morena,2019-04-22,75.97
Morena,2019-04-25,76.05
Morena,2019-04-27,76.11
Morena,2019-04-30,76.16
Morena,2019-05-02,76.09
Morena,2019-05-04,76.1
Morena,2019-05-05,76.04
Morena,2019-05-06,75.97
Morena,2019-05-09,75.81
Morena,2019-05-10,75.59
Morena,2019-05-11,75.1
Morena,2019-05-12,74.68
Morena,2019-05-13,74.37
Morena,2019-05-14,74.12
Morena,2019-05-17,74.03
Morena,2019-05-18,73.96
Morena,2019-05-20,74.06
Morena,2019-05-21,74.11
Morena,2019-05-23,74.19
Morena,2019-05-24,74.33
Morena,2019-05-25,74.47
Morena,2019-05-26,74.62
Morena,2019-05-27,74.72
Morena,2019-05-28,74.81
Morena,2019-05-30,74.75
Morena,2019-05-31,74.68
Morena,2019-06-01,74.67
Morena,2019-06-02,74.55
Morena,2019-06-03,74.34
Morena,2019-06-04,74.27
Morena,2019-06-06,74.11
Morena,2019-06-07,73.98
Morena,2019-06-10,73.46
Morena,2019-06-13,73.37
Morena,2019-06-14,73.2
Morena,2019-06-15,73.01
Morena,2019-06-16,72.95
Morena,2019-06-24,73.07
Morena,2019-06-27,73.14
Morena,2019-06-28,73.19
Morena,2019-06-29,73.3
Morena,2019-06-30,73.39
Morena,2019-07-01,73.49
Morena,2019-07-02,73.56
Morena,2019-07-06,78.09
Morena,2019-07-09,78.04
Morena,2019-07-13,78.13
Morena,2019-07-14,78.22
Morena,2019-07-15,78.35
Morena,2019-07-16,78.42
Morena,2019-07-18,78.5
Morena,2019-07-23,78.56
Morena,2019-07-25,78.5
Morena,2019-07-26,78.44
Morena,2019-07-27,78.39
Morena,2019-07-28,78.28
Morena,2019-07-29,78.13
Morena,2019-07-30,78.0
Morena,2019-08-01,77.94
Morena,2019-08-02,77.77
Morena,2019-08-03,77.7
Morena,2019-08-04,77.6
Morena,2019-08-05,77.45
Morena,2019-08-06,77.36
Morena,2019-08-08,77.31
Morena,2019-08-09,77.16
Morena,2019-08-11,77.06
Morena,2019-08-18,76.98
Morena,2019-08-19,76.91
Morena,2019-08-24,76.99
Morena,2019-08-25,77.06
Morena,2019-08-26,77.15
Morena,2019-08-27,77.15
Morena,2019-08-29,77.12
Morena,2019-09-05,77.09
Morena,2019-09-06,77.0
Morena,2019-09-07,76.9
Morena,2019-09-08,76.84
Morena,2019-09-10,76.89
Morena,2019-09-12,76.96
Morena,2019-09-13,77.03
Morena,2019-09-14,77.11
Morena,2019-09-15,77.17
Morena,2019-09-17,77.31
Morena,2019-09-18,77.57
Morena,2019-09-19,77.86
Morena,2019-09-20,78.22
Morena,2019-09-21,81.48
Morena,2019-09-22,81.76
Morena,2019-09-23,82.07
Morena,2019-09-24,82.3
Morena,2019-09-26,82.37
Morena,2019-09-27,82.52
Morena,2019-09-30,82.61
Morena,2019-10-01,82.84
Morena,2019-10-03,82.73
Morena,2019-10-04,82.54
Morena,2019-10-05,82.23
Morena,2019-10-07,81.94
Morena,2019-10-08,81.76
Morena,2019-10-10,81.7
Morena,2019-10-11,81.58
Morena,2019-10-12,81.47
Morena,2019-10-15,81.42
Morena,2019-10-22,81.37
Morena,2019-10-24,81.31
Morena,2019-10-25,81.2
Morena,2019-10-26,81.11
Morena,2019-10-29,81.05
Morena,2019-11-01,80.92
Morena,2019-11-02,80.84
Morena,2019-11-03,80.79
Morena,2019-11-04,80.7
Morena,2019-11-05,80.65
Morena,2019-11-08,80.75
Morena,2019-11-09,80.91
Morena,2019-11-10,81.12
Morena,2019-11-11,81.28
Morena,2019-11-13,81.39
Morena,2019-11-14,81.55
Morena,2019-11-15,81.74
Morena,2019-11-16,81.89
Morena,2019-11-17,82.01
Morena,2019-11-18,82.18
Morena,2019-11-19,82.34
Morena,2019-11-22,82.5
Morena,2019-11-23,82.6
Morena,2019-11-24,82.7
Morena,2019-11-25,82.83
Morena,2019-11-26,82.93
Morena,2019-11-29,82.99
Morena,2019-11-30,83.043
Morena,2019-12-01,83.17
Morena,2019-12-07,83.08
Morena,2019-12-08,83.17
Morena,2019-12-09,83.22
Morena,2019-12-10,83.23
Morena,2019-12-12,83.18
Morena,2019-12-13,83.12
Morena,2019-12-14,83.06
Morena,2019-12-15,82.95
Morena,2019-12-16,82.9
Morena,2019-12-17,82.85
Morena,2019-12-19,82.84
Morena,2019-12-26,82.89
Morena,2019-12-27,82.95
Morena,2019-12-29,83.1
Morena,2019-12-30,83.27
Morena,2019-12-31,83.38
Morena,2020-01-02,83.51
Morena,2020-01-03,83.62
Morena,2020-01-04,83.72
Morena,2020-01-05,83.82
Morena,2020-01-06,83.98
Morena,2020-01-07,84.13
Morena,2020-01-08,84.03
Morena,2020-01-09,84.11
Morena,2020-01-10,84.27
Morena,2020-01-11,84.32
Morena,2020-01-12,84.22
Morena,2020-01-13,84.1
Morena,2020-01-14,84.0
Morena,2020-01-16,83.83
Morena,2020-01-17,83.68
Morena,2020-01-18,83.52
Morena,2020-01-19,83.34
Morena,2020-01-20,83.23
Morena,2020-01-21,83.07
Morena,2020-01-22,83.07
Morena,2020-01-23,82.89
Morena,2020-01-24,82.67
Morena,2020-01-25,82.42
Morena,2020-01-26,82.12
Morena,2020-01-27,81.88
Morena,2020-01-28,81.77
Morena,2020-01-29,81.77
Morena,2020-01-30,81.53
Morena,2020-01-31,81.42
Morena,2020-02-01,81.27
Morena,2020-02-02,81.17
Morena,2020-02-03,81.11
Morena,2020-02-04,81.06
Morena,2020-02-05,81.06
Morena,2020-02-06,80.96
Morena,2020-02-07,80.73
Morena,2020-02-08,80.49
Morena,2020-02-09,80.26
Morena,2020-02-10,80.06
Morena,2020-02-11,79.89
Morena,2020-02-12,79.89
Morena,2020-02-13,79.89
Morena,2020-02-14,79.89
Morena,2020-02-15,79.89
Morena,2020-02-17,79.89
Morena,2020-02-18,79.84
Morena,2020-02-19,79.84
Morena,2020-02-20,79.84
Morena,2020-02-21,79.84
Morena,2020-02-24,79.97
Morena,2020-02-25,79.97
Morena,2020-02-26,79.97
Morena,2020-02-27,79.92
Morena,2020-02-28,79.92
Morena,2020-02-29,79.84
Morena,2020-03-01,79.69
Morena,2020-03-02,79.46
Morena,2020-03-03,79.41
Morena,2020-03-04,79.41
Morena,2020-03-05,79.25
Morena,2020-03-06,79.09
Morena,2020-03-07,78.96
Morena,2020-03-08,78.76
Morena,2020-03-09,78.51
Morena,2020-03-10,78.21
Morena,2020-03-11,78.21
Morena,2020-03-12,78.03
Morena,2020-03-13,77.88
Morena,2020-03-14,77.75
Morena,2020-03-15,77.62
Morena,2020-03-16,77.45
Morena,2020-03-17,77.45
Morena,2020-03-18,77.45
Morena,2020-03-19,77.45
Morena,2020-03-20,77.45
Morena,2020-03-21,77.45
Morena,2020-03-22,77.45
Morena,2020-03-23,77.45
Morena,2020-03-24,77.45
Morena,2020-03-25,77.45
Morena,2020-03-26,77.45
Morena,2020-03-27,77.45
Morena,2020-03-28,77.45
Morena,2020-03-29,77.45
Morena,2020-03-30,77.45
Morena,2020-03-31,77.45
Morena,2020-04-01,77.45
Morena,2020-04-02,77.45
Morena,2020-04-03,77.45
Morena,2020-04-04,77.45
Morena,2020-04-05,77.45
Morena,2020-04-06,77.45
Morena,2020-04-07,77.45
Morena,2020-04-08,77.45
Morena,2020-04-09,77.45
Morena,2020-04-10,77.45
Morena,2020-04-11,77.45
Morena,2020-04-12,77.45
Morena,2020-04-13,77.45
Morena,2020-04-14,77.45
Morena,2020-04-15,77.45
Morena,2020-04-16,77.45
Morena,2020-04-17,77.45
Morena,2020-04-18,77.45
Morena,2020-04-20,77.45
Morena,2020-04-21,77.45
Morena,2020-04-22,77.45
Morena,2020-04-23,77.45
Morena,2020-04-24,77.45
Morena,2020-04-25,77.45
Morena,2020-04-26,77.45
Morena,2020-04-27,77.45
Morena,2020-04-28,77.45
Morena,2020-04-29,77.45
Morena,2020-04-30,77.45
Morena,2020-05-01,77.45
Morena,2020-05-02,77.45
Morena,2020-05-03,77.45
Morena,2020-05-04,77.45
Morena,2020-05-05,77.45
Morena,2020-05-06,77.45
Morena,2020-05-07,77.45
Morena,2020-05-08,77.45
Morena,2020-05-09,77.45
Morena,2020-05-10,77.45
Morena,2020-05-11,77.45
Morena,2020-05-12,77.45
Morena,2020-05-13,77.45
Morena,2020-05-14,77.45
Morena,2020-05-15,77.45
Morena,2020-05-16,77.45
Morena,2020-05-17,77.45
Morena,2020-05-18,77.45
Morena,2020-05-19,77.45
Morena,2020-05-20,77.45
Morena,2020-05-21,77.45
Morena,2020-05-22,77.45
Morena,2020-05-23,77.45
Morena,2020-05-24,77.45
Morena,2020-05-25,77.45
Morena,2020-05-26,77.45
Morena,2020-05-27,77.45
Morena,2020-05-28,77.45
Morena,2020-05-29,77.45
Morena,2020-05-30,77.45
Morena,2020-05-31,77.45
Morena,2020-06-01,77.45
Morena,2020-06-02,77.45
Morena,2020-06-03,77.45
Morena,2020-06-04,77.45
Morena,2020-06-05,77.45
Morena,2020-06-06,77.45
Morena,2020-06-07,78.05
Morena,2020-06-08,78.65
Morena,2020-06-09,79.19
Morena,2020-06-10,79.59
Morena,2020-06-11,80.19
Morena,2020-06-12,80.79
Morena,2020-06-13,81.39
Morena,2020-06-14,81.99
Morena,2020-06-15,83.65
Morena,2020-06-16,84.13
Morena,2020-06-17,84.7
Morena,2020-06-18,85.25
Morena,2020-06-19,85.83
Morena,2020-06-20,86.35
Morena,2020-06-21,86.72
Morena,2020-06-22,87.06
Morena,2020-06-23,87.26
Morena,2020-06-24,87.26
Morena,2020-06-25,87.43
Morena,2020-06-26,87.65
Morena,2020-06-27,87.9
Morena,2020-06-28,87.9
Morena,2020-06-29,87.95
Morena,2020-06-30,87.95
Morena,2020-07-01,87.95
Morena,2020-07-02,87.95
Morena,2020-07-03,87.95
Morena,2020-07-04,87.95
Morena,2020-07-05,87.95
Morena,2020-07-06,87.95
Morena,2020-07-07,87.95
Morena,2020-07-08,87.95
Morena,2020-07-09,87.95
Morena,2020-07-10,87.95
Morena,2020-07-11,87.95
Morena,2020-07-12,87.95
Morena,2020-07-13,87.95
Morena,2020-07-15,87.95
Morena,2020-07-16,87.95
Morena,2020-07-17,87.99
Morena,2020-07-18,87.99
Morena,2020-07-19,87.99
Morena,2020-07-20,87.99
Morena,2020-07-21,87.99
Morena,2020-07-22,87.99
Morena,2020-07-23,87.99
Morena,2020-07-24,87.99
Morena,2020-07-25,87.99
Morena,2020-07-26,87.99
Morena,2020-07-27,87.99
Morena,2020-07-28,87.99
Morena,2020-07-29,87.99
Morena,2020-07-30,87.99
Morena,2020-07-31,87.99
Morena,2020-08-01,87.99
Morena,2020-08-02,87.99
Morena,2020-08-03,87.99
Morena,2020-08-04,87.99
Morena,2020-08-05,87.99
Morena,2020-08-06,87.99
Morena,2020-08-07,87.99
Morena,2020-08-08,87.99
Morena,2020-08-09,87.99
Morena,2020-08-10,87.99
Morena,2020-08-11,87.99
Morena,2020-08-12,87.99
Morena,2020-08-13,87.99
Morena,2020-08-14,87.99
Morena,2020-08-15,87.99
Morena,2020-08-16,88.16
Morena,2020-08-17,88.33
Morena,2020-08-18,88.49
Morena,2020-08-19,88.49
Morena,2020-08-20,88.6
Morena,2020-08-21,88.8
Morena,2020-08-22,88.96
Morena,2020-08-23,89.11
Morena,2020-08-24,89.24
Morena,2020-08-25,89.35
Morena,2020-08-26,89.35
Morena,2020-08-27,89.46
Morena,2020-08-28,89.56
Morena,2020-08-29,89.56
Morena,2020-08-30,89.66
Morena,2020-08-31,89.66
Morena,2020-09-01,89.72
Morena,2020-09-02,89.72
Morena,2020-09-03,89.72
Morena,2020-09-04,89.72
Morena,2020-09-05,89.72
Morena,2020-09-06,89.72
Morena,2020-09-07,89.72
Morena,2020-09-08,89.72
Morena,2020-09-09,89.72
Morena,2020-09-10,89.62
Morena,2020-09-11,89.62
Morena,2020-09-12,89.49
Morena,2020-09-13,89.49
Morena,2020-09-14,89.34
Morena,2020-09-15,89.17
Morena,2020-09-16,89.17
Morena,2020-09-17,89.01
Morena,2020-09-18,88.74
Morena,2020-09-19,88.74
Morena,2020-09-20,88.74
Morena,2020-09-21,88.74
Morena,2020-09-22,88.66
Morena,2020-09-23,88.66
Morena,2020-09-24,88.66
Morena,2020-09-25,88.67
Morena,2020-09-26,88.67
Morena,2020-09-27,88.67
Morena,2020-09-28,88.67
Morena,2020-09-29,88.67
Morena,2020-09-30,88.67
Morena,2020-10-01,88.67
Morena,2020-10-02,88.67
Morena,2020-10-03,88.67
Morena,2020-10-04,88.67
Morena,2020-10-05,88.67
Morena,2020-10-06,88.67
Morena,2020-10-07,88.67
Morena,2020-10-08,88.67
Morena,2020-10-09,88.67
Morena,2020-10-10,88.67
Morena,2020-10-11,88.67
Morena,2020-10-12,88.67
Morena,2020-10-13,88.67
Morena,2020-10-14,88.67
Morena,2020-10-15,88.67
Morena,2020-10-16,88.67
Morena,2020-10-17,88.67
Morena,2020-10-18,88.67
Morena,2020-10-19,88.67
Morena,2020-10-20,88.67
Morena,2020-10-21,88.67
Morena,2020-10-22,88.67
Morena,2020-10-23,88.67
Morena,2020-10-24,88.67
Morena,2020-10-25,88.67
Morena,2020-10-26,88.67
Morena,2020-10-27,88.67
Morena,2020-10-28,88.67
Morena,2020-10-29,88.67
Morena,2020-10-30,88.67
Morena,2020-10-31,88.67
Morena,2020-11-01,88.67
Morena,2020-11-02,88.67
Morena,2020-11-03,88.67
Morena,2020-11-04,88.67
Morena,2020-11-05,88.67
Morena,2020-11-06,88.67
Morena,2020-11-07,88.67
Morena,2020-11-08,88.67
Morena,2020-11-09,88.67
Morena,2020-11-10,88.67
Morena,2020-11-11,88.67
Morena,2020-11-12,88.67
Morena,2020-11-13,88.67
Morena,2020-11-14,88.67
Morena,2020-11-15,88.67
Morena,2020-11-16,88.67
Morena,2020-11-17,88.67
Morena,2020-11-18,88.67
Morena,2020-11-19,88.67
Morena,2020-11-20,88.84
Morena,2020-11-21,88.98
Morena,2020-11-22,89.03
Morena,2020-11-23,89.1
Morena,2020-11-24,89.17
Morena,2020-11-25,89.17
Morena,2020-11-26,89.28
Morena,2020-11-27,89.48
Morena,2020-11-28,89.72
Morena,2020-11-29,89.94
Morena,2020-11-30,89.94
Morena,2020-12-01,89.94
Morena,2020-12-02,90.1
Morena,2020-12-03,90.27
Morena,2020-12-04,90.48
Morena,2020-12-05,90.76
Morena,2020-12-06,91.05
Morena,2020-12-07,91.36
Morena,2020-12-08,91.36
Morena,2020-12-09,91.36
Morena,2020-12-10,91.36
Morena,2020-12-11,91.36
Morena,2020-12-12,91.36
Morena,2020-12-13,91.36
Morena,2020-12-14,91.36
Morena,2020-12-15,91.36
Morena,2020-12-16,91.36
Morena,2020-12-17,91.36
Morena,2020-12-18,91.36
Morena,2020-12-19,91.36
Morena,2020-12-20,91.36
Morena,2020-12-21,91.36
Morena,2020-12-22,91.36
Morena,2020-12-23,91.36
Morena,2020-12-24,91.36
Morena,2020-12-25,91.36
Morena,2020-12-26,91.36
Morena,2020-12-27,91.36
Morena,2020-12-28,91.36
Morena,2020-12-29,91.36
Morena,2020-12-30,91.36
Morena,2020-12-31,91.36
Morena,2021-01-01,91.36
Morena,2021-01-02,91.36
Morena,2021-01-03,91.36
Morena,2021-01-04,91.36
Morena,2021-01-05,91.36
Morena,2021-01-06,91.65
Morena,2021-01-07,91.91
Morena,2021-01-08,91.91
Morena,2021-01-09,91.91
Morena,2021-01-10,91.91
Morena,2021-01-11,91.91
Morena,2021-01-12,91.91
Morena,2021-01-13,92.17
Morena,2021-01-14,92.43
Morena,2021-01-15,92.43
Morena,2021-01-16,92.43
Morena,2021-01-17,92.43
Morena,2021-01-18,92.69
Morena,2021-01-19,92.94
Morena,2021-01-20,92.94
Morena,2021-01-21,92.94
Morena,2021-01-22,93.2
Morena,2021-01-23,93.46
Morena,2021-01-24,93.46
Morena,2021-01-25,93.46
Morena,2021-01-26,93.82
Morena,2021-01-27,94.08
Morena,2021-01-28,94.08
Morena,2021-01-29,94.08
Morena,2021-01-30,94.08
Morena,2021-01-31,94.08
Morena,2021-02-01,94.08
Morena,2021-02-02,94.08
Morena,2021-02-03,94.08
Morena,2021-02-04,94.43
Morena,2021-02-05,94.74
Morena,2021-02-06,94.74
Morena,2021-02-07,94.74
Morena,2021-02-08,94.74
Morena,2021-02-09,95.1
Morena,2021-02-10,95.41
Morena,2021-02-11,95.67
Morena,2021-02-12,95.97
Morena,2021-02-13,96.28
Morena,2021-02-14,96.58
Morena,2021-02-15,96.85
Morena,2021-02-16,97.16
Morena,2021-02-17,97.42
Morena,2021-02-18,97.77
Morena,2021-02-19,98.09
Morena,2021-02-20,98.5
Morena,2021-02-21,98.5
Morena,2021-02-22,98.5
Morena,2021-02-23,98.86
Morena,2021-02-24,98.86
Morena,2021-02-25,98.86
Morena,2021-02-26,98.86
Morena,2021-02-27,99.11
Morena,2021-02-28,99.11
Morena,2021-03-01,99.11
